text_a	label
發揮集團商品及通路整合行銷效益,強化業務合作,以期發揮綜效,拓增獲利來源。掌握市場脈動與商機,引進多元優質之創新商品,滿足客戶資產配置與全方位理財需求;持續遴選績效良好、信譽佳之投信公司爭取擔任基金之保管銀行,以增加保管基金規模及收入,並衍生活期性存款、外匯、證券、票債券RP等業務往來。打造理財信託E化金融服務,並持續精選具有特色、差異化之理財信託商品,滿足客戶多元投資理財需求,並結合大數據分析及IMC平台客戶資料,聚焦重點目標客群及規劃特色行銷專案,俾精準行銷,提高財管滲透率。有效調整資產配置,提升投資操作收益考量全行流動性需求及風險性資產限額	Y
7334,742,26751114,000,000109,282,1504,717,850理財業務4,752,2104,557,718194,49227放款平均餘額32預期達成目標開創最適的經營模式提昇整體競爭力,以因應外部競爭及法規環境變化,並為本行創造最佳獲利。針對客戶各階段之金融需求,規劃提供企業有關投資、理財等客製化之金融商品為目標。繼續推動中小企業授信,貼近客戶需求,擴大客戶基礎與經濟規模,提昇本行法人授信之市佔率。調整國內營運通路,深耕國內市場,並強化實體通路與電子通路之虛實整合,提昇獲利動能及擴大營運規模。持續強化業務人員之行銷能力與專業素質。持續增納國內外基金商品,並協助結合財富管理業務提昇基金及信託理財商品之營運規模。提昇活期性存款比重,降低資金成本,驅動獲利動能。	N
發揮海外在地優勢,擴增海外收益比重。洞察數據資料脈絡,俾利業務精準行銷,提升整體經營績效。活化人力資源運用,充實員工專業知能,增強核心競爭能力。完善風險控管機制,落實內控強化法遵,建構安全營運體系。	Y
以創造股東最大價值為努力之目標。	N
優化人力資源。加強培訓各項人才。優化科技投資,發展數位金融切合業務需要強化資訊基礎建設投資,提升資訊系統整體運作效能。虛實整合並進,優化客戶體驗。百年老店翻新,重塑品牌形象。優化內部流程,加強風險管理強化營運及顧客管理流程。加強策略聯盟引進創新能量。落實各項風險管理機制,提升資產品質。強化公司治理,善盡社會責任強化公司治理、落實內控三道防線。落實社會關懷,善盡社會責任。—二—預期營業目標為兼顧股東權益維護、資本結構改善及資產品質提升,參酌行政院主計處公佈106年經濟成長率預測值及壽險佣金率下降等因素編列目標。存款年平均餘額新台幣12,715億元。放款年平均餘額新台幣10,639億元。外匯承作量645億美元。	Y
將「法遵暨法務部」分立為「法令遵循部」及「法律事務部」,並增設「資安部」。2|2017AnnualReport營業計畫及經營策略實施成果資本適足性本行106年辦理現金增資50億元及發行次順位債券20億元,有效提升資本適足性,強化資本結構,106年底資本適足率、第一類資本比率及普通股權益比率分別為44%、32%及32%,達年度目標以上。存款業務積極執行各項拓展活期性存款策略,106年底存款餘額為26,238億元,居全國第二;新臺幣活期性存款餘額12,311億元(不含公庫),居全國第一,較105年同期增加434億元,有效改善存款結構	Y
﻿未來公司發展策略面對愈趨激烈之市場競爭,未來將持續著重培養專業核保、損防及營業人才,提升服務效率。推動Fintech(金融科技),進行核心系統改造工程,建構大數據平台	Y
奠定深根金融教育之基礎,並榮獲金管會銀行局走入校園與社區金融知識宣導活動獎項。善盡環境保護責任,持續力行節能省碳1連續5年經行政院環保署及台北市政府環保局表揚本行為綠色採購績優單位。2臺北市政府公開表揚本行榮獲ISO50001能源管理系統認證及總行為節能標示大樓,持續節能減碳,本行非屬生產性質行業,對環境衝擊較低,目前僅遵循ISO50001能源管理系統,暫不適用ISO14000環境相關認證之規範。3新北市政府表揚埔墘、蘆洲、錦和、北三重、土城、新店、雙和、化成、板橋、樹林、新莊等11家分行及資訊部林口機房參與節電活動有成,獲頒獎勵。友善職場環境,提升員工福祉權益1推動職業安全衛生管理及友善職業環境,榮獲臺北市政府衛生局優良哺集乳室認證,105年度辦理職場免費接種流感疫苗,並參加台北市政府舉辦之推動社區健康促進活動,獲頒癌症防治績優職場獎及癌症防治最佳夥伴職場獎。2提供總行同仁餐券自動化管理服務,簡化紙本餐券須按月印製、發放、收取等作業流程	Y
提高公司整體收益。投資於資產負債管理基礎下,優化投報率,並提升子公司獲利貢獻。服務提供差異化服務深耕客戶關係,並結合保險科技開創新商機,達成業務策略目標。	Y
較105年度減少12%。信用評等結果惠譽國際信評公司(FitchRatings)於106年10月31日公布本行國內評等分別為長期評等A(twn)、短期評等F1(twn),國際外幣評等分別為長期評等BBB-、短期評等F3,評等展望維持穩定,屬投資等級穩健之金融機構。研究發展狀況為加速推動數位轉型策略,本行攜手遠東集團啟動「FE跨界行動應用平台」,開發整合型行動收單平台,掌握行動支付商機。同時運用金融創新科技,改版行動銀行APP、推出全新官網	Y
781,6601,821,388-1881,88374,86737378,430380,551-5659,26579,757-69147,475168,431-4412,79912,25147說明:本表業務部份係屬當年度營運量。預算執行情形105年度存款營運量2兆2	N
52448674072合庫證券19918038970846合庫票券53052147462557合庫資產管理(個體)38535225356674合庫人壽77174123465517合庫投信414167404592合庫創投451903683232註:稅前淨利及稅後淨利之佰萬元以下數值係採四捨五入。資產報酬率=稅後損益÷平均資產。淨值報酬率=稅後損益÷平均淨值。純益率=稅後損益÷淨收益(或營業收入)。研究發展狀況銀行子公司105年度持續針對當前國內外金融、經濟情勢變化及產業動態與未來發展狀況進行研究分析,並就銀行業務數位化發展、大數據應用、高齡化信託、新創產業發展及新南向國家經濟金融訊息等研撰報告,協助評估重要融資、投資案件及規劃業務之依據;證券子公司105年度開始發行權證,並提供複委託海外債券商品投資服務,及建置港、美股複委託電子交易平台,以予客戶更便利之國內、外金融商品理財服務;投信子公司105年度持續掌握國內外經濟脈動及產業最新動態,並透過實地訪查	N
吸引外資流入,新臺幣貶幅收斂,年底以27作收。105年美元兌新臺幣平均匯率為31,較104年的平均匯率89貶值31%。組織變化情形在組織方面,截至105年12月底止,總行前台分置4個事業群:企業金融事業群,下轄企金行銷部及國際金融部;個人金融事業群,下轄個金行銷部、信託部及財富管理部;金融市場事業群,下轄金融交易部及金融市場行銷部;營運管理事業群	Y
合併權益報酬率為67%。至於本公司(個體)及各子公司105年度之財務收支及獲利能力表列如下:兆豐證券(股)公司兆豐票券金融(股)公司87,58233,65003單位:新台幣仟元676744237468761773177公司名稱繼續營業單位稅前淨利本期稅後淨利每股稅後盈餘(元)資產報酬率(%)權益報酬率(%)本公司及子公司合併本公司(個體)27,917,21322,442,89522,456,183656722,866,3796594兆豐國際商業銀行(股)公司23,057	N
加上民間投資增溫,使國內需求持穩且輸出動能回溫。金融情勢方面,美國經濟自年中以來以溫和速度擴張、失業率下滑及通膨逐漸升溫下,Fed於12月升息一碼,美元走強趨勢底定。而我國央行理監事會議鑑於全球經濟成長走緩,影響國內經濟復甦步調,105年上半年連續兩季決議降息半碼以刺激經濟,後隨著各項經濟指標顯示台灣景氣逐漸脫離谷底、緩步上行,考量物價及經濟成長因素下,下半年維持利率不變政策。證券市場方面,105年全球股市雖受中國股災及英國脫歐公投、恐怖攻擊頻仍等因素干擾,但受惠於國際油價與大宗商品價格上漲、美國經濟回穩、川普政府的財政政策可望刺激經濟成長等,激勵歐美股市大漲	N
皆令全球政經情勢產生轉變與波折。在各主要經濟體經濟表現方面,美國勞動市場持續改善,通膨顯著成長,美國聯準會(Fed)於105年12月重啟升息循環,並釋出106年將加快升息步伐的訊息,整體經濟成長表現相對較佳;歐元區雖面臨銀行壞帳、恐怖攻擊,且英國脫歐增添歐盟前景的不確定性,但整體經濟在歐洲央行(ECB)實施量化寬鬆政策及弱勢歐元的環境下,仍維持溫和復甦態勢;日本則受制於內、外需成長力道疲弱,以及通縮威脅持續籠罩下,經濟復甦腳步依舊蹣跚;中國大陸經濟成長動能在進行內、外部「再平衡」結構調整下而未擺脫趨緩態勢	Y
1營業費用(730,5稅前淨利2,679,379稅後淨利2,251,049資產報酬率01％淨值報酬率16％研究發展狀況立法院業於106年12月29日三讀通過「金融科技發展與創新實驗條例」草案,本公司將積極發展FinTech,開發符合公司長遠發展之業務,積極參與票券公會新種業務,爭請主管機關開放票券公司承作。配合金控政策推行共同行銷,從事代理國內基金之銷售及買回業務,提供多元化的金融服務。加強員工交易、徵授信、內部控制、法規遵循及風險控管等相關業務之訓練及準備,除鼓勵員工參加專業機構所舉辦的訓練課程與研討會,擴展員工的知識領域外,持續充實教育訓練課程電子化。	Y
